[10/Jun/2014:17:53:10:000 +0000]|200.19.190.152|10.62.204.42|/Benchmarks/MultiplicaMatrizServlet|0|200.19.190.152|0
[10/Jun/2014:18:05:28:964 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|13702|10.102.12.52|225
[10/Jun/2014:18:05:29:965 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|16021|10.102.12.52|225
[10/Jun/2014:18:05:29:966 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10864|10.102.12.52|225
[10/Jun/2014:18:05:29:967 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10399|10.102.12.52|225
[10/Jun/2014:18:05:30:968 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2632|10.102.12.52|224
[10/Jun/2014:18:05:30:969 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2063|10.102.12.52|224
[10/Jun/2014:18:05:31:970 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4368|10.102.12.52|224
[10/Jun/2014:18:05:31:971 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4407|10.102.12.52|224
[10/Jun/2014:18:05:32:972 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10084|10.102.12.52|225
[10/Jun/2014:18:05:32:973 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|12395|10.102.12.52|225
[10/Jun/2014:18:05:32:974 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4187|10.102.12.52|224
[10/Jun/2014:18:05:32:975 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4225|10.102.12.52|224
[10/Jun/2014:18:05:32:976 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4273|10.102.12.52|224
[10/Jun/2014:18:05:32:977 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4328|10.102.12.52|224
[10/Jun/2014:18:05:32:978 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10099|10.102.12.52|225
[10/Jun/2014:18:05:32:979 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10171|10.102.12.52|225
[10/Jun/2014:18:05:35:980 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6887|10.102.12.52|224
[10/Jun/2014:18:05:35:981 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6962|10.102.12.52|224
[10/Jun/2014:18:05:36:982 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7715|10.102.12.52|224
[10/Jun/2014:18:05:52:983 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:05:52:984 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|53|10.102.12.52|222
[10/Jun/2014:18:05:52:985 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|83|10.102.12.52|222
[10/Jun/2014:18:05:53:986 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|56|10.102.12.52|222
[10/Jun/2014:18:05:53:987 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|79|10.102.12.52|222
[10/Jun/2014:18:05:54:988 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|26|10.102.12.52|222
[10/Jun/2014:18:05:54:989 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|32|10.102.12.52|222
[10/Jun/2014:18:05:54:990 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|52|10.102.12.52|222
[10/Jun/2014:18:05:54:991 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|61|10.102.12.52|222
[10/Jun/2014:18:05:54:992 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|107|10.102.12.52|223
[10/Jun/2014:18:05:56:993 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1010|10.102.12.52|224
[10/Jun/2014:18:05:56:994 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|26|10.102.12.52|222
[10/Jun/2014:18:05:56:995 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|43|10.102.12.52|222
[10/Jun/2014:18:05:56:996 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|20|10.102.12.52|222
[10/Jun/2014:18:05:56:997 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1154|10.102.12.52|224
[10/Jun/2014:18:05:58:998 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|38|10.102.12.52|222
[10/Jun/2014:18:05:58:999 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|532|10.102.12.52|223
[10/Jun/2014:18:05:58:000 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|553|10.102.12.52|223
[10/Jun/2014:18:05:59:001 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|537|10.102.12.52|223
[10/Jun/2014:18:05:59:002 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2552|10.102.12.52|224
[10/Jun/2014:18:05:59:003 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2571|10.102.12.52|224
[10/Jun/2014:18:05:59:004 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1092|10.102.12.52|224
[10/Jun/2014:18:05:59:005 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2615|10.102.12.52|224
[10/Jun/2014:18:05:59:006 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1140|10.102.12.52|224
[10/Jun/2014:18:05:59:007 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1153|10.102.12.52|224
[10/Jun/2014:18:06:01:008 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|480|10.102.12.52|223
[10/Jun/2014:18:06:02:009 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1510|10.102.12.52|224
[10/Jun/2014:18:06:02:010 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|548|10.102.12.52|223
[10/Jun/2014:18:06:03:011 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|523|10.102.12.52|223
[10/Jun/2014:18:06:03:012 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1683|10.102.12.52|224
[10/Jun/2014:18:06:03:013 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1252|10.102.12.52|224
[10/Jun/2014:18:06:03:014 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1297|10.102.12.52|224
[10/Jun/2014:18:06:03:015 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1319|10.102.12.52|224
[10/Jun/2014:18:06:03:016 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1330|10.102.12.52|224
[10/Jun/2014:18:06:03:017 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3916|10.102.12.52|224
[10/Jun/2014:18:06:03:018 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4012|10.102.12.52|224
[10/Jun/2014:18:06:03:019 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4027|10.102.12.52|224
[10/Jun/2014:18:06:03:020 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|736|10.102.12.52|223
[10/Jun/2014:18:06:03:021 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|752|10.102.12.52|223
[10/Jun/2014:18:06:03:022 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4970|10.102.12.52|224
[10/Jun/2014:18:06:03:023 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|763|10.102.12.52|223
[10/Jun/2014:18:06:03:024 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|784|10.102.12.52|223
[10/Jun/2014:18:06:08:025 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3976|10.102.12.52|224
[10/Jun/2014:18:06:08:026 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|114|10.102.12.52|222
[10/Jun/2014:18:06:08:027 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|588|10.102.12.52|223
[10/Jun/2014:18:06:08:028 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|639|10.102.12.52|223
[10/Jun/2014:18:06:08:029 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|720|10.102.12.52|223
[10/Jun/2014:18:06:08:030 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|755|10.102.12.52|223
[10/Jun/2014:18:06:08:031 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|324|10.102.12.52|223
[10/Jun/2014:18:06:08:032 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|804|10.102.12.52|223
[10/Jun/2014:18:06:08:033 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5232|10.102.12.52|224
[10/Jun/2014:18:06:08:034 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|829|10.102.12.52|223
[10/Jun/2014:18:06:08:035 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|841|10.102.12.52|223
[10/Jun/2014:18:06:08:036 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5270|10.102.12.52|224
[10/Jun/2014:18:06:08:037 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|846|10.102.12.52|223
[10/Jun/2014:18:06:08:038 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|857|10.102.12.52|223
[10/Jun/2014:18:06:08:039 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5296|10.102.12.52|224
[10/Jun/2014:18:06:08:040 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|877|10.102.12.52|223
[10/Jun/2014:18:06:08:041 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|882|10.102.12.52|223
[10/Jun/2014:18:06:08:042 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5310|10.102.12.52|224
[10/Jun/2014:18:06:08:043 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|887|10.102.12.52|223
[10/Jun/2014:18:06:08:044 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4299|10.102.12.52|224
[10/Jun/2014:18:06:08:045 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|891|10.102.12.52|223
[10/Jun/2014:18:06:08:046 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4377|10.102.12.52|224
[10/Jun/2014:18:06:09:047 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|407|10.102.12.52|223
[10/Jun/2014:18:06:09:048 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4983|10.102.12.52|224
[10/Jun/2014:18:06:17:049 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|620|10.102.12.52|223
[10/Jun/2014:18:06:17:050 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5614|10.102.12.52|223
[10/Jun/2014:18:06:17:051 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5642|10.102.12.52|223
[10/Jun/2014:18:06:17:052 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1944|10.102.12.52|223
[10/Jun/2014:18:06:17:053 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1927|10.102.12.52|223
[10/Jun/2014:18:06:17:054 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|9003|10.102.12.52|224
[10/Jun/2014:18:06:17:055 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6205|10.102.12.52|224
[10/Jun/2014:18:06:17:056 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6232|10.102.12.52|224
[10/Jun/2014:18:06:17:057 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6259|10.102.12.52|224
[10/Jun/2014:18:06:18:058 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6298|10.102.12.52|224
[10/Jun/2014:18:06:18:059 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6324|10.102.12.52|224
[10/Jun/2014:18:06:18:060 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6359|10.102.12.52|224
[10/Jun/2014:18:06:18:061 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6391|10.102.12.52|224
[10/Jun/2014:18:06:18:062 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1504|10.102.12.52|224
[10/Jun/2014:18:06:18:063 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5539|10.102.12.52|224
[10/Jun/2014:18:06:18:064 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5545|10.102.12.52|224
[10/Jun/2014:18:06:18:065 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5547|10.102.12.52|224
[10/Jun/2014:18:06:18:066 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5549|10.102.12.52|224
[10/Jun/2014:18:06:18:067 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4883|10.102.12.52|224
[10/Jun/2014:18:06:18:068 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4884|10.102.12.52|224
[10/Jun/2014:18:06:18:069 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4339|10.102.12.52|224
[10/Jun/2014:18:06:18:070 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4341|10.102.12.52|224
[10/Jun/2014:18:06:18:071 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8719|10.102.12.52|224
[10/Jun/2014:18:06:18:072 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10|10.102.12.52|221
[10/Jun/2014:18:06:18:073 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|15|10.102.12.52|222
[10/Jun/2014:18:06:18:074 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:06:18:075 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8760|10.102.12.52|224
[10/Jun/2014:18:06:21:076 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|13313|10.102.12.52|225
[10/Jun/2014:18:06:28:077 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|13216|10.102.12.52|225
[10/Jun/2014:18:06:28:078 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14901|10.102.12.52|225
[10/Jun/2014:18:06:28:079 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7033|10.102.12.52|224
[10/Jun/2014:18:06:29:080 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|19202|10.102.12.52|225
[10/Jun/2014:18:06:30:081 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11465|10.102.12.52|225
[10/Jun/2014:18:06:30:082 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|15388|10.102.12.52|225
[10/Jun/2014:18:06:33:083 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:06:33:084 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|48|10.102.12.52|222
[10/Jun/2014:18:06:34:085 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|16|10.102.12.52|222
[10/Jun/2014:18:06:34:086 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|24|10.102.12.52|222
[10/Jun/2014:18:06:34:087 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|59|10.102.12.52|222
[10/Jun/2014:18:06:35:088 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|609|10.102.12.52|223
[10/Jun/2014:18:06:35:089 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|87|10.102.12.52|222
[10/Jun/2014:18:06:35:090 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|120|10.102.12.52|223
[10/Jun/2014:18:06:35:091 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|151|10.102.12.52|223
[10/Jun/2014:18:06:36:092 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|449|10.102.12.52|223
[10/Jun/2014:18:06:36:093 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|965|10.102.12.52|223
[10/Jun/2014:18:06:36:094 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|536|10.102.12.52|223
[10/Jun/2014:18:06:38:095 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1011|10.102.12.52|223
[10/Jun/2014:18:06:38:096 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11|10.102.12.52|222
[10/Jun/2014:18:06:38:097 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1138|10.102.12.52|223
[10/Jun/2014:18:06:38:098 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1179|10.102.12.52|223
[10/Jun/2014:18:06:38:099 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|764|10.102.12.52|223
[10/Jun/2014:18:06:38:100 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|804|10.102.12.52|223
[10/Jun/2014:18:06:38:101 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1323|10.102.12.52|223
[10/Jun/2014:18:06:40:102 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1783|10.102.12.52|224
[10/Jun/2014:18:06:40:103 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|929|10.102.12.52|223
[10/Jun/2014:18:06:40:104 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1005|10.102.12.52|223
[10/Jun/2014:18:06:40:105 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|67|10.102.12.52|222
[10/Jun/2014:18:06:40:106 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1130|10.102.12.52|223
[10/Jun/2014:18:06:40:107 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1137|10.102.12.52|223
[10/Jun/2014:18:06:41:108 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|980|10.102.12.52|223
[10/Jun/2014:18:06:41:109 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|923|10.102.12.52|223
[10/Jun/2014:18:06:41:110 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|999|10.102.12.52|223
[10/Jun/2014:18:06:41:111 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3120|10.102.12.52|224
[10/Jun/2014:18:06:41:112 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2976|10.102.12.52|224
[10/Jun/2014:18:06:44:113 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2651|10.102.12.52|224
[10/Jun/2014:18:06:44:114 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2255|10.102.12.52|224
[10/Jun/2014:18:06:44:115 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3284|10.102.12.52|224
[10/Jun/2014:18:06:44:116 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|238|10.102.12.52|223
[10/Jun/2014:18:06:44:117 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|304|10.102.12.52|223
[10/Jun/2014:18:06:44:118 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|337|10.102.12.52|223
[10/Jun/2014:18:06:44:119 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|371|10.102.12.52|223
[10/Jun/2014:18:06:44:120 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|394|10.102.12.52|223
[10/Jun/2014:18:06:44:121 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|414|10.102.12.52|223
[10/Jun/2014:18:06:44:122 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|423|10.102.12.52|223
[10/Jun/2014:18:06:44:123 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3593|10.102.12.52|224
[10/Jun/2014:18:06:44:124 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|427|10.102.12.52|223
[10/Jun/2014:18:06:44:125 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|443|10.102.12.52|223
[10/Jun/2014:18:06:44:126 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3613|10.102.12.52|224
[10/Jun/2014:18:06:44:127 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|459|10.102.12.52|223
[10/Jun/2014:18:06:50:128 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2811|10.102.12.52|224
[10/Jun/2014:18:06:50:129 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2853|10.102.12.52|224
[10/Jun/2014:18:06:50:130 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2897|10.102.12.52|224
[10/Jun/2014:18:06:50:131 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2936|10.102.12.52|224
[10/Jun/2014:18:06:50:132 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2959|10.102.12.52|224
[10/Jun/2014:18:06:50:133 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|225|10.102.12.52|223
[10/Jun/2014:18:06:50:134 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2969|10.102.12.52|224
[10/Jun/2014:18:06:50:135 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|230|10.102.12.52|223
[10/Jun/2014:18:06:50:136 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2973|10.102.12.52|224
[10/Jun/2014:18:06:50:137 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|234|10.102.12.52|223
[10/Jun/2014:18:06:50:138 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2977|10.102.12.52|224
[10/Jun/2014:18:06:50:139 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|239|10.102.12.52|223
[10/Jun/2014:18:06:50:140 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2981|10.102.12.52|224
[10/Jun/2014:18:06:50:141 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|243|10.102.12.52|223
[10/Jun/2014:18:06:50:142 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5772|10.102.12.52|224
[10/Jun/2014:18:06:50:143 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|246|10.102.12.52|223
[10/Jun/2014:18:06:50:144 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5152|10.102.12.52|224
[10/Jun/2014:18:06:50:145 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|250|10.102.12.52|223
[10/Jun/2014:18:06:50:146 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|261|10.102.12.52|223
[10/Jun/2014:18:06:50:147 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6046|10.102.12.52|224
[10/Jun/2014:18:06:50:148 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|278|10.102.12.52|223
[10/Jun/2014:18:06:50:149 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|299|10.102.12.52|223
[10/Jun/2014:18:06:50:150 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|315|10.102.12.52|223
[10/Jun/2014:18:06:58:151 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|13536|10.102.12.52|224
[10/Jun/2014:18:06:59:152 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8245|10.102.12.52|224
